bulfinch_age-of-fable_1855.xml	Mickle
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Walter Savage Landor
bulfinch_age-of-fable_1855.xml	Albano
bulfinch_age-of-fable_1855.xml	S. G.
bulfinch_age-of-fable_1855.xml	B.
bulfinch_age-of-fable_1855.xml	Phillips
bulfinch_age-of-fable_1855.xml	Phillips
bulfinch_age-of-fable_1855.xml	T. K. Harvey
bulfinch_age-of-fable_1855.xml	Sir James Mackintosh
bulfinch_age-of-fable_1855.xml	Sir Richard Blackmore
bulfinch_age-of-fable_1855.xml	Sir Richard Blackmore
bulfinch_age-of-fable_1855.xml	Armstrong
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Crawford
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Mrs. E. Barrett Browning
bulfinch_age-of-fable_1855.xml	Armstrong
bulfinch_age-of-fable_1855.xml	Dr. Young
bulfinch_age-of-fable_1855.xml	Mrs. Jameson
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Schlegel
bulfinch_age-of-fable_1855.xml	S. G. B.
bulfinch_age-of-fable_1855.xml	Dr. Young
bulfinch_age-of-fable_1855.xml	Fenelon
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	the same poet’s
bulfinch_age-of-fable_1855.xml	Mantuan swan
bulfinch_age-of-fable_1855.xml	A late writer
bulfinch_age-of-fable_1855.xml	Sir Thomas Browne
bulfinch_age-of-fable_1855.xml	Alexander Ross
bulfinch_age-of-fable_1855.xml	Shakspeare
bulfinch_age-of-fable_1855.xml	Galen
bulfinch_age-of-fable_1855.xml	Avicenna
bulfinch_age-of-fable_1855.xml	Scaliger
bulfinch_age-of-fable_1855.xml	Jonston
bulfinch_age-of-fable_1855.xml	Aldrovandus
bulfinch_age-of-fable_1855.xml	Signor Cellini
bulfinch_age-of-fable_1855.xml	Dr. Young
bulfinch_age-of-fable_1855.xml	Pedro Covilham
bulfinch_age-of-fable_1855.xml	Carlyle
bulfinch_age-of-fable_1855.xml	Caesar
bulfinch_age-of-fable_1855.xml	Sir Walter Scott
bulfinch_age-of-fable_1855.xml	Roman writers
bulfinch_age-of-fable_1855.xml	Pennant
bulfinch_age-of-fable_1855.xml	Pennant
bulfinch_age-of-fable_1855.xml	Johnson
darlington_catechism-mythology_1832.xml	William Darlington
darlington_catechism-mythology_1832.xml	Mercury Trismegistus
darlington_catechism-mythology_1832.xml	Democritus
darlington_catechism-mythology_1832.xml	a celebrated Roman architect
darlington_catechism-mythology_1832.xml	the poet
darlington_catechism-mythology_1832.xml	Julius Cæsar
darlington_catechism-mythology_1832.xml	an eminent Grecian scholar
darlington_catechism-mythology_1832.xml	Taylor
drioux_precis-elementaire_1850.xml	Claude-Joseph Drioux
drioux_precis-elementaire_1850.xml	
drioux_precis-elementaire_1850.xml	
drioux_precis-elementaire_1850.xml	
